,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1527,Kanye West,Drive Slow,6vB49BJ70zBpDrrAPwdaB8,58,0.593,0.593,11,-8.216,1,0.289,0.0306,9.94e-06,0.229,0.488,81.291,272227,1
1528,Kanye West,Crack Music,4fRTe59xEeNHT4uyAGsV27,52,0.726,0.712,11,-6.288,0,0.209,0.00975,0.000477,0.345,0.554,168.121,270867,5
1529,Kanye West,Roses,2DHNCWZYmVr1Lv08q5b0kB,59,0.723,0.465,3,-6.454,0,0.0952,0.259,2.7e-05,0.108,0.513,97.702,245867,4
1530,Kanye West,Addiction,5VzeI5JM2y9t21JwrWAnkH,55,0.504,0.756,1,-8.318,0,0.185,0.184,0.0,0.252,0.55,115.264,267067,4
1531,Kanye West,Skit #2,466XcSgGAiQxcDrcV0yoMP,46,0.731,0.412,11,-11.59,0,0.946,0.253,0.0,0.164,0.95,66.512,31360,4
1532,Kanye West,Diamonds From Sierra Leone - Remix,34KUIBsIUiPV7oCIzSdDAU,59,0.672,0.814,7,-3.768,1,0.27,0.258,0.0,0.164,0.379,97.043,233400,4
1533,Kanye West,We Major,46fk9wjYcPm0sgym2b7EEE,59,0.234,0.88,11,-3.66,0,0.123,0.0107,0.0,0.045,0.216,85.641,448000,4
1534,Kanye West,Skit #3,2Xn5DIyAba7Fgyky3gU3rA,4,0.64,0.451,7,-11.984,1,0.956,0.599,0.0,0.467,0.6,166.546,24133,3
1535,Kanye West,Hey Mama,46OFHBw45fNi7QNjSetITR,61,0.583,0.754,7,-6.993,1,0.223,0.0593,0.0,0.113,0.347,95.784,305067,4
1536,Kanye West,Celebration,7jAxGkXU58FwNMjqoMahn7,51,0.295,0.776,10,-4.199,1,0.213,0.0164,1.41e-06,0.118,0.35,79.992,198440,4
1537,Kanye West,Skit #4,3zXhvJaLpxefYIxBE0cnB0,43,0.722,0.258,10,-19.633,0,0.873,0.0411,0.0,0.148,0.141,118.732,78667,3
1538,Kanye West,Gone,5RjbFGeWVsCpw8EcE8OrvZ,55,0.842,0.668,1,-6.043,1,0.26,0.015,0.0,0.0699,0.345,92.703,333293,4
1539,Kanye West,Diamonds From Sierra Leone - Bonus Track,4R5bSS8yoCl2czeWLr61aO,54,0.435,0.846,7,-3.458,1,0.263,0.148,0.0,0.306,0.57,100.771,238400,4
1540,Kanye West,Good Life,14blxrgE0VWAgv5aF2wWmx,35,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,207000,4
1541,Kanye West,Can't Tell Me Nothing,2MIBAmYwiuGoKUlpq9B9sZ,36,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029,271600,4
1542,Kanye West,Everything I Am,2T8bL4YC49Ska1yl74qcS0,27,0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,227893,4
1543,Kanye West,Big Brother,1x6jHJGczTBitBy06hIWgx,19,0.498,0.742,11,-6.248,0,0.259,0.214,0.0,0.0641,0.302,78.428,287573,4
1544,Kanye West,Good Morning,5CaXxLM568tBh1PwhXdciZ,32,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,195093,4
1545,Kanye West,Champion,2aHlRZIGUFThu3eQePm6yI,28,0.693,0.504,6,-8.306,1,0.238,0.00299,0.0,0.695,0.723,102.139,167600,4
1546,Kanye West,Stronger,4fzsfWzRhPawzqhX8Qt9F3,43,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4
1547,Kanye West,I Wonder,4jQqM4NI79HEcWHUJb8Hvf,38,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,4
1548,Kanye West,Barry Bonds,2ipNhjgsoM930FqDFl0ShM,19,0.48,0.624,1,-6.131,1,0.382,0.0451,0.0,0.337,0.704,165.057,204307,4
1549,Kanye West,Drunk and Hot Girls,4Sw4lblE6aXpoOJma6Mlx5,18,0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,313227,3
1550,Kanye West,Flashing Lights,31I3Rt1bPa2LrE74DdNizO,42,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4
1551,Kanye West,The Glory,795LIYKphBOsvyMh5hZaPk,21,0.423,0.643,6,-7.261,1,0.287,0.0455,0.0,0.172,0.708,84.336,212707,4
1552,Kanye West,Homecoming,2ovQ5MCx91XVjgVWEPfvks,36,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,203493,4
1553,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,61,0.58,0.469,0,-5.946,0,0.104,0.126,7.32e-05,0.099,0.369,110.573,165053,4
1554,KIDS SEE GHOSTS,Fire,7oHkit3F3vimtsBbnZkU0G,58,0.709,0.751,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527,4
1555,KIDS SEE GHOSTS,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,67,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4
1556,KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),7GRTrWsP3yo2Fx8umJfA1X,57,0.334,0.81,9,-4.855,0,0.0632,0.00457,0.0,0.158,0.306,151.643,206605,4
1557,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,69,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
1558,KIDS SEE GHOSTS,Kids See Ghosts,2I3dW2dCBZAJGj5X21E53k,58,0.841,0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985,245098,4
1559,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,60,0.729,0.504,8,-6.784,0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001,4
1560,Kanye West,I Thought About Killing You,0yhxBvedRdGxsPZHJNI4VA,61,0.752,0.396,2,-7.932,1,0.411,0.867,0.0,0.0486,0.417,116.016,274187,4
1561,Kanye West,Yikes,1qsHYUd2c1wFGcn7e63QmG,64,0.683,0.776,1,-3.251,0,0.341,0.15,0.0,0.227,0.223,173.996,188773,4
1562,Kanye West,Wouldn't Leave,1nGoy0cEj0extAwXYNYTWd,61,0.556,0.432,3,-8.551,1,0.545,0.495,0.0,0.308,0.352,164.235,205547,4
1563,Kanye West,No Mistakes,35KV2Nuib6jPMVN00O8iba,61,0.643,0.646,10,-2.442,0,0.0629,0.0393,0.0,0.109,0.35,80.174,123040,4
1564,Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,73,0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,145507,4
1565,Kanye West,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,76,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,271387,4
1566,Kanye West,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,75,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,215320,4
1567,The Smashing Pumpkins,Cherub Rock - Remastered 2011,3ow0TQVttXQF8rLckmXgRx,61,0.382,0.867,9,-7.426,1,0.0399,5.91e-06,0.581,0.196,0.453,87.309,298253,4
1568,The Smashing Pumpkins,Today - 2011 Remaster,0u5aO1GYsIhAWCPuXdwnak,64,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,201173,4
1569,The Smashing Pumpkins,Soma - Remastered,1EGa3uFmvkGChrZeIKxGwB,46,0.291,0.281,7,-11.798,1,0.0324,0.0241,0.83,0.115,0.0981,134.683,398240,4
1570,The Smashing Pumpkins,Mayonaise - Remastered,0jmKzJmUEKNbC7eU8YfOiA,57,0.482,0.528,10,-10.426,1,0.0272,0.000107,0.543,0.0839,0.0882,146.043,348773,4
1571,The Smashing Pumpkins,Spaceboy - Remastered,0KQbsC4lUfm0qmRW68g6BF,42,0.363,0.322,0,-11.539,1,0.0384,0.0133,0.581,0.105,0.208,121.427,267307,4
1572,The Smashing Pumpkins,Luna - Apartment Demo,0DPETQJ17SfCwpXWwDaOkE,30,0.461,0.294,9,-12.189,1,0.0318,0.109,0.443,0.0963,0.282,131.456,193053,4
1573,The Smashing Pumpkins,Quiet - BBC Session/BC Mix,120DJqNCHmU1eXqU60ofSk,27,0.263,0.735,6,-9.085,0,0.0382,4e-06,0.754,0.0926,0.331,104.564,216733,4
1574,The Smashing Pumpkins,Moleasskiss - Soundworks Demo,3eKmjeq0VIoxYqF9PavqXW,26,0.36,0.909,9,-8.115,1,0.0475,4.15e-06,0.896,0.328,0.533,102.858,240440,4
1575,The Smashing Pumpkins,Hello Kitty Kat - Soundworks Demo,0pS4t0AvsXJTLY7aWef0qF,27,0.376,0.918,6,-7.328,0,0.0469,1.62e-06,0.762,0.231,0.479,107.253,374947,4
1576,The Smashing Pumpkins,Never Let Me Down Again - BBC Session,4WgIVwAvPIFJU1n7FrmUlh,29,0.533,0.491,0,-12.812,1,0.0296,0.0439,0.936,0.0915,0.274,119.585,243480,4
1577,The Smashing Pumpkins,Ache - Silverfuck Rehearsal Demo,0CyOHijQxOFg37PLumGqIq,24,0.338,0.352,2,-13.292,1,0.043,0.00746,0.893,0.37,0.0551,112.677,417773,4
1578,The Smashing Pumpkins,U.S.A. - Soundworks Demo,3Jb7VgnjGXgwkYQsggQ287,24,0.221,0.75,9,-11.3,1,0.0332,6.04e-05,0.926,0.0948,0.697,143.475,265040,4
1579,The Smashing Pumpkins,U.S.S.R. - Soundworks Demo,2gUVmZVrMPBbRVU32iEIfP,23,0.136,0.878,11,-9.63,0,0.0479,2.12e-06,0.925,0.138,0.799,183.658,95213,4
1580,The Smashing Pumpkins,Spaceboy - Acoustic,4NOJJb0IQ1fDbuVVyOiRfW,27,0.554,0.284,0,-11.952,1,0.0451,0.492,0.241,0.105,0.134,121.866,238347,4
1581,The Smashing Pumpkins,Rocket - Rehearsal Demo,4Pu8aNclzKAPpZ4AcRbM4I,24,0.244,0.665,0,-9.356,1,0.0372,1.45e-05,0.777,0.125,0.319,77.14,296200,4
1582,The Smashing Pumpkins,Disarm - Acoustic,1CfFF36728zzSOcSLzj74U,31,0.564,0.226,7,-11.215,1,0.0324,0.225,0.234,0.124,0.188,129.44,198560,4
1583,The Smashing Pumpkins,Soma - Instrumental,3GcrqWXhnSS4k9A2Ns9eWC,25,0.311,0.28,7,-12.31,1,0.0336,0.0178,0.918,0.105,0.0722,132.276,398867,4
1584,The Smashing Pumpkins,Quiet - Remastered,5h9qCxrIrS7atH6OEglH8X,45,0.417,0.84,4,-7.861,1,0.032,1.22e-05,0.58,0.278,0.255,98.649,222726,4
1585,The Smashing Pumpkins,Hummer - Remastered,6tULAjasyLTeJecwhcIHCo,46,0.294,0.544,2,-9.836,1,0.034,0.00166,0.441,0.37,0.113,165.933,416187,4
1586,The Smashing Pumpkins,Rocket - Remastered,59d0TRQ1IlsRQfBEtGmj5N,45,0.195,0.665,0,-9.097,1,0.0345,2.8e-06,0.928,0.0723,0.358,89.005,246413,4
1587,The Smashing Pumpkins,Disarm - Remastered,6YIggUJW3ttAAPRdnki8RM,61,0.527,0.418,4,-10.205,0,0.0277,0.142,0.775,0.139,0.218,129.516,196905,4
1588,The Smashing Pumpkins,Geek U.S.A. - Remastered,7Jh4ySrytQOaDPF4XVUnv1,42,0.303,0.925,8,-7.33,1,0.0622,9.27e-06,0.759,0.0707,0.303,125.252,313267,4
1589,The Smashing Pumpkins,Silverfuck - Remastered,6qzPIHZ3iujtOYjNkA5CL3,40,0.294,0.46,2,-11.808,1,0.0519,0.00366,0.801,0.084,0.0373,126.717,522653,4
1590,The Smashing Pumpkins,Sweet Sweet - Remastered,7IsyTTRAeycKTlD0Outk4l,36,0.371,0.315,0,-10.443,1,0.0274,0.00363,0.476,0.164,0.21,98.547,98680,4
1591,The Smashing Pumpkins,Luna - Remastered,5Q6Xzp25aXYxNJ4B6vBkcf,56,0.574,0.274,9,-13.553,1,0.0286,0.0111,0.786,0.123,0.111,125.652,202320,4
1592,The Smashing Pumpkins,Pissant - Siamese Sessions Rough Mix,4vqzQSZRn9NQnvmOsuDSii,32,0.189,0.845,8,-8.227,0,0.0577,3.71e-05,0.766,0.103,0.594,93.244,152227,4
1593,The Smashing Pumpkins,Siamese Dream - Broadway Rehearsals Demo,6e1NB8dyguNIENFZ6Tb7PU,32,0.32,0.872,1,-9.115,0,0.0726,8.11e-05,0.756,0.163,0.461,131.617,378933,4
1594,The Smashing Pumpkins,STP - Rehearsal Demo,5pqMOdMl1IuRniHXFI2xFD,28,0.112,0.89,4,-7.28,0,0.0682,2.08e-06,0.89,0.308,0.503,93.735,208520,5
1595,The Smashing Pumpkins,Frail And Bedazzled - Soundworks Demo,795kaa8U6yZuejw67b8sfe,28,0.322,0.84,2,-8.974,1,0.0395,1.05e-06,0.959,0.0372,0.504,108.517,222400,4
1596,The Smashing Pumpkins,Today - Broadway Rehearsals Demo,4WparHqiidJbDE7XGuGTj3,26,0.199,0.585,3,-9.25,1,0.0441,0.0,0.912,0.0507,0.365,165.574,201000,5
1597,The Smashing Pumpkins,Apathy's Last Kiss - Siamese Sessions Rough Mix,5JDCGs2gxuXIVYgEdQ7om0,25,0.419,0.379,0,-11.26,1,0.0269,0.625,0.0048,0.115,0.409,106.516,160493,4
1598,"Tyler, The Creator",Foreword (feat. Rex Orange County),33i3xxHB4YSYGYbtJrwwO8,63,0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,94.025,194080,4
1599,"Tyler, The Creator",Sometimes...,4KgTrzmfiWNcVneh2Dd1Ou,58,0.552,0.415,3,-11.996,1,0.0451,0.959,0.000239,0.164,0.36,72.862,36160,4
1600,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),21yRtB6B8EMounImAfHRCP,67,0.706,0.485,8,-9.671,1,0.331,0.337,0.0,0.122,0.144,115.414,205093,4
1601,"Tyler, The Creator",I Ain't Got Time!,430qNtapCS3Ue1yoSql1oV,61,0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,206267,4
1602,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),39u2PsqrAZpZ0KPx6CjasV,58,0.401,0.532,5,-11.554,0,0.508,0.103,0.0,0.478,0.413,84.777,60000,4
1603,"Tyler, The Creator","Enjoy Right Now, Today",3R1Vu4Ws7UitwDxDHTol0P,56,0.729,0.675,1,-6.008,1,0.187,0.037,0.847,0.0891,0.654,162.126,235400,4
1604,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),6KuXb26rHuRy3ZDse1VRmx,68,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4
1605,"Tyler, The Creator",See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB,83,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
1606,"Tyler, The Creator",Pothole (feat. Jaden Smith),5SxlUF7J8tyFIEF22EomeP,62,0.543,0.572,11,-8.974,1,0.338,0.51,7.23e-06,0.28,0.569,89.386,237000,4
1607,"Tyler, The Creator",Garden Shed (feat. Estelle),6ACiYjq5Q7e6BlhZEHz7cd,63,0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,223947,4
1608,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),5WNYg3usc6H8N3MBEp4zVk,70,0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,320720,4
1609,"Tyler, The Creator",November,4XDpeWqPADoWRKcUY3dC84,62,0.547,0.759,1,-7.039,0,0.413,0.354,2.15e-05,0.676,0.575,91.85,225347,4
1610,Tame Impala,Let It Happen,2X485T9Z5Ly0xyaghN73ed,72,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587,4
1611,Tame Impala,Nangs,1cCbsojaA6GIT7Y3zuMJ1q,63,0.536,0.526,0,-9.754,1,0.181,0.159,0.847,0.128,0.434,167.608,107533,4
1612,Tame Impala,The Moment,1UYj8qTWjneZJDVjUMwMub,63,0.547,0.827,7,-6.036,1,0.0468,0.000296,0.101,0.0858,0.451,119.089,255413,4
1613,Tame Impala,Yes I'm Changing,0xtIp0lgccN85GfGOekS5L,67,0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,270680,4
1614,Tame Impala,Eventually,5M4yti0QxgqJieUYaEXcpw,78,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4
1615,Tame Impala,Gossip,79chzfFIIq7cHkqcYYORk0,54,0.547,0.208,11,-17.949,0,0.0369,0.974,0.973,0.104,0.347,119.474,55413,3
1616,Tame Impala,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,82,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4
1617,Tame Impala,Past Life,4a9fW33mYR8LhXBOLUhbfF,57,0.371,0.778,7,-7.196,0,0.0559,0.211,0.00141,0.181,0.288,145.734,228040,4
1618,Tame Impala,Disciples,2gNfxysfBRfl9Lvi9T3v6R,60,0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971,108547,4
1619,Tame Impala,'Cause I'm A Man,2O99aywAVBhaPrsiJ6zbSS,60,0.547,0.695,9,-4.969,1,0.0337,0.108,0.00301,0.14,0.641,144.684,241987,4
1620,Tame Impala,Reality In Motion,3I7OmVsk4Hm5LBbs2GmhlD,56,0.536,0.915,2,-4.993,1,0.0581,0.154,0.000788,0.372,0.472,115.037,252027,4
1621,Tame Impala,Love/Paranoia,5h9hkYIBWTZYFRmF6Iz1gt,62,0.502,0.699,5,-5.528,1,0.0333,0.0055,0.0,0.171,0.354,111.024,185773,4
1622,Tame Impala,"New Person, Same Old Mistakes",52ojopYMUzeNcudsoz7O9D,76,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240,4
1623,Tame Impala,Solitude Is Bliss,0fsuyQqz1nuYtfosExYeeY,41,0.591,0.847,7,-4.963,1,0.0642,0.00971,0.000124,0.176,0.64,104.004,235840,4
1624,Tame Impala,It Is Not Meant To Be,67PE7PvEYWXd2Ct6TBB2Ax,43,0.423,0.9,0,-4.703,1,0.0418,0.0132,0.00125,0.436,0.471,102.039,321747,4
1625,Tame Impala,Desire Be Desire Go,1jn1tS8R58gpxfgGNyRQph,39,0.398,0.848,1,-4.987,1,0.0579,0.0743,0.0065,0.173,0.411,150.962,266160,4
1626,Tame Impala,Alter Ego,2Zy9cf5v1tWFDmXTbahAU8,46,0.31,0.844,0,-3.582,1,0.0497,0.0142,0.224,0.0914,0.206,129.111,287613,4
1627,Tame Impala,Lucidity,4aetgBuI5iRQpjy8gdGxY8,43,0.37,0.876,6,-6.317,0,0.0591,0.12,0.0464,0.357,0.515,147.016,271880,4
1628,Tame Impala,Why Won't You Make Up Your Mind?,33Qb1Pf6VyO4W5awaztybD,43,0.459,0.835,5,-4.831,1,0.0592,0.0098,0.23,0.327,0.483,129.097,199320,4
1629,Tame Impala,Jeremy's Storm,45hbq2jmD0Mg5MbPy6kdGb,38,0.448,0.944,3,-6.666,1,0.0937,0.017,0.903,0.0955,0.133,127.965,328413,4
1630,Tame Impala,Expectation,4m3GHOgCNZMv0we7H9j8Y8,42,0.45,0.849,5,-5.075,1,0.057,0.0222,0.00455,0.0792,0.161,139.925,362880,3
1631,Tame Impala,The Bold Arrow Of Time,3Yax5GwfBq0Y5sqC63EAyK,35,0.341,0.536,0,-5.918,1,0.0348,0.82,0.582,0.311,0.514,122.155,228707,4
1632,Tame Impala,Runway Houses City Clouds,3sqUOujROom85ggcQKIow1,40,0.437,0.754,3,-6.083,1,0.0505,0.0744,0.0485,0.13,0.344,119.014,435053,4
1633,Tame Impala,I Don't Really Mind,4Bj7sPp72rZs5xZb8Z1RtP,40,0.455,0.842,11,-5.996,1,0.0867,0.576,0.0236,0.16,0.27,136.958,225893,4
1634,Tame Impala,Be Above It,2Gl1Qdx5Px5kVYe0PQoGI0,47,0.746,0.976,4,-6.073,0,0.0682,0.367,0.274,0.111,0.384,118.965,201960,4
1635,Tame Impala,Endors Toi,0YuePEX4KyfLIPMdNLPwgQ,53,0.242,0.924,3,-3.327,1,0.0804,0.0302,0.461,0.36,0.33,129.155,186640,4
1636,Tame Impala,Mind Mischief,6ewQE1dNPv9qqlnB1CxrvM,60,0.25,0.942,6,-3.235,1,0.0545,0.0815,0.00097,0.367,0.822,161.333,271880,4
1637,Tame Impala,Music To Walk Home By,0pJTrMWCiR0TuJ5FApIqrz,48,0.396,0.884,7,-4.358,1,0.0612,0.00609,0.0876,0.0578,0.485,101.097,312213,4
1638,Tame Impala,Why Won't They Talk To Me?,6IM45SqAURH6PrvziDs1RQ,56,0.516,0.871,7,-5.21,1,0.0503,0.553,0.0282,0.0841,0.17,129.946,286093,4
1639,Tame Impala,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,73,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4
1640,Tame Impala,Keep On Lying,2UYHP0RQqPFvue0Ygs5Amm,50,0.485,0.814,0,-4.894,0,0.0356,0.0783,0.0128,0.273,0.658,123.997,353933,4
1641,Tame Impala,Elephant,6qZjm61s6u8Ead9sWxCDro,69,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227,4
1642,Tame Impala,She Just Won't Believe Me,4Klyx5dYqZV9YefSecDwDv,45,0.138,0.28,0,-7.66,1,0.0368,0.219,0.0204,0.37,0.0752,141.335,57173,3
1643,Tame Impala,Nothing That Has Happened So Far Has Been Anything We Could Control,33JMMgxQKL3zJsZeMNC3gR,47,0.348,0.864,3,-3.564,1,0.0421,0.0444,0.483,0.0873,0.359,99.851,359947,4
1644,Tame Impala,Apocalypse Dreams,7qU7vhCPKhkDiJYGoboISc,55,0.496,0.929,8,-2.279,1,0.0503,0.249,0.131,0.0677,0.267,127.998,356947,4
1645,Tame Impala,Sun's Coming Up,7Jk2pg4g0c5rz5AfkEGMRp,43,0.286,0.806,7,-7.056,0,0.0937,0.956,0.0764,0.615,0.328,123.858,320293,3
1646,Gorgon City,Oxygen - Terrace Dub,2Ij6YmwBU1mMNBJDJuHqyU,44,0.688,0.648,1,-10.1,1,0.0429,0.00216,0.123,0.106,0.0548,124.02,249677,4
1647,Hoodboi,True Colors,04FJtRhH1VIR1jMPHRRKh3,34,0.84,0.593,10,-8.976,0,0.137,0.641,0.708,0.328,0.169,110.013,236182,4
1648,Farruko,Pepas,5fwSHlTEWpluwOM0Sxnh5k,88,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4
1649,EVAN GIIA,WESTWORLD,6ZP2iPx7t4epRBAKWvRPt1,60,0.712,0.665,11,-6.128,1,0.0514,0.206,2.7e-05,0.137,0.274,112.017,209224,4
1650,Young Thug,Livin It Up (with Post Malone & A$AP Rocky),7zjEyeBsaw9gV0jofJLfOM,75,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,210907,4
1651,Bakermat,Baianá,780be5fB7823aHG06mwTat,67,0.587,0.722,2,-6.983,0,0.0709,0.000754,0.668,0.543,0.466,121.964,180843,4
1652,Joe Nichols,Tequila Makes Her Clothes Fall Off,6IC6VhpV7D8T1t037Atqpu,69,0.664,0.706,2,-7.045,1,0.027,0.129,1.06e-06,0.0857,0.681,93.968,187053,4
1653,Alle Farben,Little Hollywood,3tKZrYDtkte1E68aNozR75,54,0.756,0.713,7,-6.012,1,0.0376,0.462,0.000477,0.0487,0.674,121.998,183253,4
1654,Flume,Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,66,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,234910,4
1655,Louis The Child,Weekend,1VCHNbal0VtE2plMRzvoho,57,0.684,0.774,7,-5.951,1,0.188,0.26,0.0,0.108,0.448,84.991,175059,4
1656,Louis The Child,Euphoria,6xor4eXPs5g2I3IouvDGD7,32,0.672,0.415,2,-6.92,1,0.0397,0.00226,0.0618,0.365,0.156,125.005,206666,4
1657,Black Eyed Peas,Just Can’t Get Enough,3JA9Jsuxr4xgHXEawAdCp4,75,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,219427,4
1658,Los Ángeles Azules,Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg,66,0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,4
1659,Dombresky,Simple Hit,0C3QADQBYFjcSeU8bY7Oex,53,0.631,0.951,5,-6.203,1,0.0439,0.108,0.836,0.173,0.703,124.007,219715,4
1660,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,62,0.445,0.131,7,-13.778,1,0.0564,0.663,1.57e-06,0.108,0.101,208.918,321640,3
1661,FISHER,Just Feels Tight,2cegJfpyiaWXclqj5HRsZG,59,0.808,0.994,1,-6.326,1,0.071,0.00153,0.874,0.0686,0.719,127.004,197978,4
1662,Nora En Pure,Heart Beating,1WvOvrsD1ntQq1khvNe3lK,48,0.73,0.812,7,-5.183,0,0.0889,0.117,3.02e-05,0.147,0.503,125.13,163320,4
1663,ayokay,All Mine,0oavKVzOfnM4alih0LmLzg,44,0.729,0.693,7,-8.674,1,0.0417,0.0156,0.228,0.111,0.438,119.026,172840,4
1664,Travis Scott,ESCAPE PLAN,4R67rQNSbbsR4TdUVOIdez,74,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,149610,4
1665,Travis Scott,MAFIA,08F16baYbciTva9P4BvpiI,72,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,240000,4
1666,Adele,Chasing Pavements,56pHllZT7QOacB0bP56ofx,69,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,210507,4
1668,Shouse,Love Tonight - Edit,6OufwUcCqo81guU2jAlDVP,79,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,241970,4
1669,Pearl Jam,Just Breathe,6i81qFkru6Kj1IEsB7KNp2,68,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,215853,4
1670,Jack Johnson,Better Together,4VywXu6umkIQ2OS0m1I79y,70,0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,207680,4
1671,Kid Cudi,Rockstar Knights (with Trippie Redd),4J9SI7do4KOEsCexqEbjmR,58,0.625,0.682,6,-6.292,0,0.126,0.384,4.54e-06,0.337,0.384,178.052,231467,4
1672,Kid Cudi,Tequila Shots,30KctD1WsHKTIYczXjip5a,73,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,4
1673,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),5KQxun2WxwDMsV7HCN2ONK,2,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4
1674,Kid Cudi,Sad People,4nuAslShoN77tq12fzwjUq,63,0.636,0.647,5,-6.971,0,0.0381,0.247,0.00123,0.113,0.416,158.073,176027,4
